,IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_nox,AQ_no2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,log_pm25,Week
796,655,45.8746021,10.17735681,2019-04-26,221,19.83333333333333,13.285714285714286,25.787142857142857,20.714285714285715,7.1411428571428575,0.9948428571428573,1.906,S,0.7061369999999999,0,89222.85714285714,17312428.57142857,80.87,92.23857142857145,99.73,1.9592857142857143,3.781,S,1971.0,11.49,2.932857142857143,6.326142857142857,0.0001861,66.027,0.7141571428571429,7.462,1.1569,58.46999999999999,27.025714285714287,3.651714285714285,2.353857142857143,112,2.659260036932778,17
797,655,45.8746021,10.17735681,2019-05-03,221,17.0,12.833333333333334,24.00833333333333,20.201666666666668,5.524142857142857,0.9491571428571428,2.42,S,0.695793,1,88795.71428571429,12269000.0,81.98,94.57714285714285,99.65,1.8338571428571429,6.473,N,2052.0,11.95,3.095428571428571,6.167999999999999,0.0002181285714285,65.682,0.7164285714285714,7.258000000000001,1.0175,62.54714285714287,27.0,3.788285714285714,2.4490000000000003,112,2.627081138568543,18
798,655,45.8746021,10.17735681,2019-05-10,221,25.5,19.75,29.545,22.025,7.266428571428571,1.019014285714286,2.295,S,0.4035849999999999,1,89358.57142857143,13757857.142857144,84.49,94.09714285714288,99.58,2.091857142857143,5.684,S,1834.0,11.51,3.246,5.234571428571428,0.0002750428571428,59.69799999999999,0.7222714285714285,7.116,0.9016,66.39285714285714,27.0,3.923428571428571,2.543428571428572,112,3.0325462466767075,19
799,655,45.8746021,10.17735681,2019-05-17,221,21.0,16.25,26.285,19.1375,9.083428571428572,0.8058571428571427,2.084,NW,0.67561,1,88907.14285714286,13731857.142857144,87.52,96.98142857142857,99.96,1.509285714285714,3.2,W,1472.0,12.57,3.3874285714285715,3.9462857142857146,0.0003451857142857,51.333,0.7313999999999999,7.0246,0.8025,69.94857142857143,26.97,4.017857142857143,2.6105714285714288,112,2.847812143477369,20
800,655,45.8746021,10.17735681,2019-05-24,221,15.0,15.666666666666666,17.57,13.305,10.799285714285714,0.7965428571428571,1.494,S,0.73911,1,89310.0,13822000.0,86.34,96.7942857142857,99.93,1.2939857142857143,3.171,N,1656.0,10.88,3.520285714285714,2.7358571428571428,0.0004144714285714,43.954,0.7432142857142857,6.978599999999999,0.71971,73.17285714285715,26.97,4.093714285714286,2.6652857142857145,112,2.8134107167600364,21
801,655,45.8746021,10.17735681,2019-05-31,221,19.6,14.6,15.418,13.138,14.87142857142857,0.9297,1.788,S,0.270319,0,89750.0,19227142.85714286,84.35,94.76,99.69,1.298142857142857,3.32,NW,1765.0,11.03,3.649571428571429,1.990714285714286,0.0004666714285714,40.444,0.7574285714285713,6.980700000000001,0.65296,76.00428571428571,26.967142857142854,4.1695714285714285,2.72,112,2.747270914255491,22
802,655,45.8746021,10.17735681,2019-06-07,221,30.666666666666668,18.0,16.46,12.896666666666668,15.487142857142858,1.068757142857143,1.803,N,1.228401,0,89645.71428571429,19371428.57142857,77.86,94.02714285714286,99.8,1.9758571428571428,4.275,N,1543.0,13.64,3.795714285714285,1.6575714285714287,0.0004839571428571,39.453,0.7758142857142857,7.053999999999999,0.60442,78.40142857142857,26.95,4.245428571428572,2.774714285714286,112,2.9444389791664403,23
803,655,45.8746021,10.17735681,2019-06-14,221,22.4,14.8,14.0074,11.9868,16.76285714285714,0.9539,1.833,S,0.2164799999999999,0,89687.14285714286,20750000.0,81.45,93.7414285714286,99.82,1.4722857142857142,3.854,N,1676.0,11.32,3.9387142857142856,1.5294285714285714,0.0004911714285714,39.233,0.7971999999999999,7.178999999999999,0.5729299999999999,80.30285714285715,26.95,4.309285714285714,2.820714285714286,112,2.760009940032921,24
804,655,45.8746021,10.17735681,2019-06-21,221,39.0,27.666666666666668,14.95,13.136666666666668,18.94714285714286,0.9216857142857144,1.568,S,0.43103,0,90050.0,20022857.14285714,81.42,94.8342857142857,99.89,1.3294285714285716,3.696,NW,1750.0,11.81,4.040571428571428,1.4818571428571428,0.0005288285714285,39.21300000000001,0.8187571428571427,7.319000000000001,0.55539,81.66857142857144,26.95,4.346428571428572,2.8475714285714284,112,3.355735007585398,25
805,655,45.8746021,10.17735681,2019-06-28,221,27.571428571428573,17.285714285714285,15.828571428571433,12.673857142857145,20.157142857142865,0.9252,1.672,S,0.275823,0,90002.85714285714,20894285.71428572,84.6,93.93714285714286,99.48,1.3754285714285714,3.364,N,1797.0,12.88,4.061857142857144,1.3934285714285717,0.0006336142857142,38.817,0.8379285714285715,7.433999999999999,0.5485899999999999,82.46857142857142,26.95,4.382571428571429,2.8738571428571427,112,2.906120114864304,26
806,655,45.8746021,10.17735681,2019-07-05,221,21.571428571428573,13.142857142857142,13.78542857142857,11.762428571428572,17.532857142857143,0.9605,2.023,S,0.521696,0,89474.28571428571,17570000.0,86.28,94.67,99.56,1.6425714285714286,3.914,N,1728.0,11.04,3.966142857142857,1.2515714285714286,0.0007614571428571,37.419,0.8574999999999999,7.528,0.54733,83.01857142857145,26.95,4.419,2.9001428571428574,112,2.649209701079277,27
807,655,45.8746021,10.17735681,2019-07-12,221,13.571428571428571,10.428571428571429,13.150285714285715,10.94,15.538571428571428,0.8579,1.717,S,0.48596,0,89410.0,18120000.0,83.63,94.62857142857143,99.45,1.4309999999999998,2.976,N,1862.0,10.81,3.778142857142857,1.1161428571428569,0.0009004857142857,35.122,0.8783428571428572,7.615,0.54833,83.5457142857143,26.967142857142854,4.446571428571429,2.920142857142857,112,2.436116485618568,28
808,655,45.8746021,10.17735681,2019-07-19,221,32.285714285714285,23.857142857142858,15.291428571428572,13.14057142857143,19.377142857142854,0.9029857142857144,1.609,S,0.2158399999999999,0,90087.14285714286,17787142.85714286,87.63,95.62,99.87,1.2051999999999998,3.979,NW,1332.0,10.67,3.5638571428571426,0.9881142857142856,0.0011407142857142,32.567,0.8945571428571428,7.69,0.55145,84.05571428571429,26.987142857142857,4.421,2.9015714285714287,112,3.213145150159216,29
809,655,45.8746021,10.17735681,2019-07-26,221,17.0,12.0,15.939999999999998,13.903333333333334,18.21857142857143,0.8716142857142856,1.777,S,0.42441,0,89168.57142857143,15868571.42857143,89.01,95.64857142857144,99.85,1.4258428571428572,4.198,NW,1300.0,13.07,3.3907142857142856,0.8652428571428572,0.0015768571428571,30.407000000000004,0.8999857142857143,7.749000000000001,0.55667,84.55571428571429,27.01714285714285,4.386000000000001,2.876714285714286,112,2.5649493574615367,30
810,655,45.8746021,10.17735681,2019-08-02,221,20.33333333333333,11.0,14.1,12.105,17.29,0.8436,1.719,S,0.8053799999999999,0,89561.42857142857,15854285.714285716,82.71,95.36285714285714,99.43,1.457,2.936,NW,2035.0,11.62,3.313,0.7442857142857143,0.0022864285714285,29.101000000000003,0.8881,7.772,0.57291,85.03428571428572,27.06,4.351428571428571,2.851714285714286,112,2.4849066497880004,31
811,655,45.8746021,10.17735681,2019-08-09,221,19.285714285714285,11.857142857142858,10.684857142857142,9.515857142857142,17.93428571428571,0.9178285714285712,1.868,S,0.47017,0,89661.42857142857,15784285.714285716,86.46,95.40857142857142,99.34,1.6427142857142858,3.686,NW,1874.0,12.46,3.317714285714286,0.6224999999999999,0.0032502857142857,28.338,0.8578999999999999,7.744000000000001,0.6245,85.49714285714286,27.101428571428578,4.317,2.826714285714285,112,2.553899521274952,32
812,655,45.8746021,10.17735681,2019-08-16,221,14.666666666666666,9.666666666666666,11.036333333333332,9.887333333333332,17.172857142857143,0.8855428571428571,1.63,S,0.7751505,0,89945.71428571429,14968571.42857143,85.46,95.11714285714288,99.61,1.4955714285714286,3.004,NW,1504.0,11.52,3.355,0.5069857142857143,0.0043984285714285,27.817,0.8181285714285715,7.704000000000001,0.7054800000000001,85.94285714285714,27.14857142857144,4.263571428571429,2.7885714285714287,112,2.367123614131617,33
813,655,45.8746021,10.17735681,2019-08-23,221,19.428571428571427,13.0,15.315714285714288,13.441714285714284,17.15142857142857,0.7988285714285714,1.531,S,0.49117,0,90092.85714285714,14284285.714285716,88.05,96.47857142857144,99.83,1.0718714285714286,2.844,S,1274.0,13.18,3.3748571428571426,0.4063285714285714,0.0056612857142857,27.311,0.7789285714285714,7.699000000000001,0.8036,86.36999999999999,27.20142857142857,4.196428571428571,2.7400000000000007,112,2.6390573296152584,34
814,655,45.8746021,10.17735681,2019-08-30,221,18.75,11.75,17.5775,14.175,16.29,0.8504571428571427,1.721,S,0.37834,0,89828.57142857143,13741857.142857144,87.68,95.79857142857144,99.99,1.395714285714286,3.988,SE,1610.0,12.24,3.3292857142857137,0.3286285714285714,0.00699,26.588,0.7499000000000001,7.776000000000001,0.9074,86.77285714285715,27.254285714285714,4.129142857142857,2.6918571428571427,112,2.545531271604435,35
815,655,45.8746021,10.17735681,2019-09-06,221,10.714285714285714,6.428571428571429,18.821428571428573,15.598285714285714,11.604714285714286,0.9216142857142856,1.647,S,0.9163439999999998,0,89768.57142857143,11885428.57142857,84.75,95.31857142857145,99.43,1.6505714285714286,4.511,NW,1418.0,12.48,3.212142857142857,0.2743285714285714,0.008544,25.55,0.7308,7.952,1.0248,87.16142857142857,27.31428571428572,4.062,2.643142857142857,112,2.005333569526114,36
816,655,45.8746021,10.17735681,2019-09-13,221,30.2,21.6,20.192,17.66,16.012857142857143,0.8702285714285715,1.678,S,0.3395169999999999,0,90241.42857142857,12251571.42857143,87.98,96.27285714285712,99.91,1.2619428571428573,2.754,NW,1219.0,11.28,3.051142857142857,0.2393142857142857,0.010267,24.303,0.7168571428571429,8.200000000000001,1.1581,87.53285714285714,27.372857142857136,3.980428571428571,2.585285714285714,112,3.1179499062782403,37
817,655,45.8746021,10.17735681,2019-09-20,221,21.571428571428573,12.571428571428571,26.194285714285712,19.49571428571429,11.38,0.7763,1.51,S,0.2541884,0,89681.42857142857,9397285.714285716,87.67,95.83857142857144,99.83,1.3156571428571429,3.0,NW,1238.0,13.43,2.867,0.2218142857142857,0.0118771428571428,22.999,0.7064285714285715,8.47,1.2954,87.87714285714286,27.44,3.846571428571429,2.4921428571428565,112,2.6079667425452278,38
818,655,45.8746021,10.17735681,2019-09-27,221,26.428571428571427,15.571428571428571,23.18714285714285,19.612857142857138,12.909285714285714,0.7721857142857143,1.601,NW,0.4883164,1,89322.85714285714,10254285.714285716,81.6,95.91285714285712,99.94,1.5957142857142856,3.96,NW,1688.0,13.39,2.68,0.2198857142857143,0.0130957142857142,21.786,0.6979714285714287,8.723,1.4252000000000002,88.2057142857143,27.5,3.7085714285714286,2.3962857142857144,112,2.807680042051051,39
819,655,45.8746021,10.17735681,2019-10-04,221,22.285714285714285,15.428571428571429,31.312857142857137,23.721428571428568,9.411714285714286,0.7730857142857143,1.501,N,0.3645853,1,89371.42857142857,9320714.285714284,85.94,95.80142857142856,99.87,1.4025714285714288,2.75,NW,1202.0,14.65,2.488571428571429,0.2332714285714285,0.0138528571428571,20.642,0.6914714285714286,8.932,1.5353,88.51142857142857,27.56428571428572,3.570428571428572,2.3002857142857143,112,2.7990219793079367,40
820,655,45.8746021,10.17735681,2019-10-11,221,29.666666666666668,20.83333333333333,35.10285714285714,25.237142857142857,10.076,0.8700142857142857,1.378,S,0.2762144119999999,0,89910.0,9564571.42857143,88.29,96.61,99.99,1.2995,3.254,NW,1067.0,11.21,2.2804285714285712,0.2627714285714285,0.0143057142857142,19.471,0.6878,9.126,1.6301,88.79714285714284,27.627142857142854,3.4378571428571427,2.208285714285714,112,3.083437853973096,41
821,655,45.8746021,10.17735681,2019-10-18,221,24.571428571428573,16.714285714285715,40.33714285714286,23.16,11.44,0.7904285714285716,1.652,SE,0.894279,1,89865.71428571429,5539857.142857143,88.03,97.53571428571428,99.95,1.5808571428571427,2.711,E,829.2,13.94,2.071428571428571,0.3074714285714286,0.0144428571428571,18.407,0.6860571428571428,9.319,1.7281000000000002,89.06142857142856,27.69,3.373285714285714,2.162714285714286,112,2.874371416549724,42
822,655,45.8746021,10.17735681,2019-10-25,221,32.42857142857143,22.285714285714285,38.25000000000001,24.910000000000004,10.077857142857145,0.8287571428571427,1.719,S,0.1686106,1,89874.28571428571,5769714.285714285,86.83,97.47714285714288,99.97,1.150942857142857,2.967,N,769.1,11.31,1.879714285714286,0.3664,0.0142342857142857,17.605,0.6850857142857143,9.532,1.848,89.30428571428571,27.74571428571429,3.327714285714286,2.13,112,3.147840051751449,43
823,655,45.8746021,10.17735681,2019-11-01,221,26.571428571428573,20.857142857142858,46.22428571428571,26.92285714285714,5.363999999999999,0.7656000000000001,1.563,S,1.521916,1,88297.14285714286,3854857.142857143,87.45,98.23714285714286,99.85,1.4364857142857144,3.509,NW,797.8,14.75,1.7217142857142858,0.4476999999999999,0.0136014285714285,17.248,0.6840571428571429,9.792,2.0103,89.51714285714286,27.804285714285715,3.2818571428571426,2.0971428571428574,112,3.0845277723371223,44
824,655,45.8746021,10.17735681,2019-11-08,221,24.0,19.428571428571427,54.91857142857143,30.78,0.9588428571428572,1.0178285714285715,1.789,S,0.9432717,1,88474.28571428571,3147000.0,85.86,95.52714285714283,99.62,2.0968571428571425,5.194,E,816.3,13.09,1.591,0.5801000000000001,0.0123742857142857,17.455,0.6831857142857142,10.129,2.2233,89.71142857142857,27.851428571428567,3.2362857142857138,2.064285714285714,112,3.016934481204594,45
825,655,45.8746021,10.17735681,2019-11-15,221,24.714285714285715,20.142857142857142,53.934285714285714,30.525714285714283,2.0364285714285715,0.9480285714285712,1.944,SE,2.186,1,88792.85714285714,1785728.5714285714,92.17,97.49857142857142,99.78,2.2431428571428573,5.657,E,494.8,13.97,1.480857142857143,0.727042857142857,0.0107857142857142,17.908,0.6816428571428572,10.488,2.4608,89.88571428571429,27.90285714285715,3.196,2.0357142857142856,112,3.0513021247088017,46
826,655,45.8746021,10.17735681,2019-11-22,221,28.285714285714285,22.428571428571427,66.18285714285715,29.557142857142857,3.334285714285714,1.0531,1.72,SE,1.069243,1,88694.28571428571,1922528.571428572,92.25,97.58714285714288,99.88,2.248842857142857,4.852,E,357.0,10.68,1.3864285714285711,0.8322428571428572,0.0091894285714285,18.189000000000004,0.6781857142857144,10.794,2.6903,90.0242857142857,27.94142857142857,3.1632857142857143,2.012,112,3.153956278768885,47
827,655,45.8746021,10.17735681,2019-11-29,221,35.57142857142857,29.714285714285715,74.54285714285713,32.74142857142857,-0.4761714285714285,0.9488,1.951,S,0.14015465,0,89627.14285714286,3441714.285714286,85.89,94.77285714285716,99.35,1.3254857142857142,2.99,S,420.0,10.43,1.3034285714285712,0.8390285714285713,0.0079194285714285,17.871,0.670457142857143,10.971,2.8816,90.14857142857144,27.982857142857146,3.130428571428572,1.9882857142857144,112,3.424727879072349,48
828,655,45.8746021,10.17735681,2019-12-06,221,46.142857142857146,39.85714285714285,96.76142857142858,42.07,-0.9473985714285716,0.9335857142857142,1.819,S,0.112211505,0,89220.0,3383428.571428572,82.61,92.53714285714288,99.62,1.427414285714286,4.073,SW,785.9,10.97,1.2319999999999998,0.7103857142857143,0.0070151428571428,16.673000000000002,0.6465,10.992,3.0431,90.24428571428572,28.012857142857143,3.097714285714286,1.9647142857142856,112,3.710081661764539,49
829,655,45.8746021,10.17735681,2019-12-13,221,49.85714285714285,43.0,125.44285714285716,40.794285714285714,1.7522857142857142,0.9421571428571428,1.796,S,0.3366975,1,89071.42857142857,1708085.7142857143,85.12,96.5142857142857,99.94,1.514571428571429,3.802,E,187.0,9.962,1.173142857142857,0.4928571428571428,0.0062927142857142,14.917,0.6074999999999999,10.907,3.1862000000000004,90.31142857142856,28.03428571428572,3.0717142857142856,1.9455714285714285,112,3.784189633918261,50
830,655,45.8746021,10.17735681,2019-12-20,221,30.714285714285715,27.0,70.30285714285714,34.431428571428576,0.1679285714285713,1.2830285714285714,2.004,S,0.7972243600000001,0,88595.71428571429,2352171.4285714286,85.93,95.37428571428572,99.87,2.448285714285714,4.664,S,1421.0,11.93,1.1287142857142858,0.2625571428571429,0.0056242857142857,13.14,0.5663285714285714,10.782,3.3008,90.36285714285714,28.06,3.0689999999999995,1.9439999999999995,112,3.332204510175204,51
831,655,45.8746021,10.17735681,2019-12-27,221,49.8,42.8,79.686,39.114,-0.9198357142857142,1.049742857142857,1.831,S,0.01154332,0,90640.0,3512000.0,83.87,91.79,96.78,1.2232,2.752,S,242.4,10.71,1.099857142857143,0.0959371428571428,0.0048834285714285,11.878,0.5361714285714286,10.687,3.3769,90.38,28.06,3.0689999999999995,1.9439999999999995,112,3.779633817382401,52
832,669,45.5130388,10.19194189,2019-01-04,70,52.57142857142857,42.285714285714285,123.465,51.195,2.262142857142857,1.2357714285714283,2.405,S,0.006945491,0,98970.0,5245142.857142857,83.41,93.01285714285711,98.82,2.2725714285714287,5.905,W,758.9,13.61,7.184428571428572,0.10543,0.0885114285714285,76.74999999999999,3.842714285714286,206.92,59.676,0.2657,14.8,1.874857142857143,2.041428571428572,112,3.767822656454056,1
833,669,45.5130388,10.19194189,2019-01-11,70,49.85714285714285,41.57142857142857,158.86142857142858,57.08857142857143,3.971428571428571,1.3852857142857142,4.028,SW,0.018757224,0,98532.85714285714,5625714.285714285,78.86,92.80142857142856,99.11,2.6981428571428565,8.596,SW,1217.0,12.75,7.231999999999999,0.1638142857142857,0.0590157142857142,78.35,3.794428571428572,210.96,60.06400000000001,0.2657,14.797142857142855,1.872142857142857,2.039857142857143,112,3.751183337450091,2
834,669,45.5130388,10.19194189,2019-01-18,70,47.142857142857146,39.42857142857143,65.85428571428572,32.855714285714285,2.165771428571429,1.0871857142857142,2.826,S,0.023201026,0,98051.42857142857,5892000.0,87.4,95.06285714285715,99.29,1.8967571428571428,5.264,E,805.6,13.83,7.372285714285715,0.3443714285714286,0.0311299999999999,81.23,3.783142857142857,214.69,61.234,0.2657,14.789999999999996,1.8731428571428568,2.0405714285714285,112,3.699536748587924,3
835,669,45.5130388,10.19194189,2019-01-25,70,49.42857142857143,43.0,44.580000000000005,19.955,1.721,1.1449285714285715,1.935,E,0.03176041,0,97445.71428571428,5459857.142857143,86.3,94.92857142857144,99.58,2.134,5.19,E,848.2,12.04,7.58442857142857,0.5820571428571428,0.0120818571428571,84.26,3.798714285714286,214.97,62.098,0.2720428571428571,14.785714285714286,1.8752857142857144,2.0422857142857143,112,3.784189633918261,4
836,669,45.5130388,10.19194189,2019-02-01,70,45.71428571428572,37.285714285714285,124.105,46.870000000000005,3.908142857142858,1.047542857142857,2.128,S,0.696708592,0,98414.28571428572,5501342.857142857,83.16,94.98142857142857,99.4,1.88,4.604,W,974.9,10.79,7.843428571428573,0.8206428571428571,0.006338,86.4,3.8398571428571424,208.31,61.673,0.2768,14.778571428571428,1.8772857142857144,2.043714285714286,112,3.645076831455544,5
837,669,45.5130388,10.19194189,2019-02-08,70,46.285714285714285,36.142857142857146,157.6,61.7,4.957999999999999,1.5185142857142857,3.512,S,0.049712032,0,99368.57142857143,7895571.428571428,79.08,92.49714285714286,98.98,2.7856,8.154,SW,1131.0,11.9,8.130285714285716,1.0728428571428572,0.0050652857142857,87.61,3.931857142857144,192.53,59.95100000000001,0.2768,14.768571428571429,1.879285714285714,2.045285714285714,112,3.614771481960215,6
838,669,45.5130388,10.19194189,2019-02-15,70,75.28571428571429,61.0,116.21285714285716,57.11428571428571,6.235714285714286,1.3555285714285716,2.079,S,6.6252e-05,0,99764.28571428572,10381285.714285716,84.99,94.2057142857143,98.92,2.0808571428571425,4.236,W,973.0,10.96,8.502285714285716,1.385714285714286,0.0044822857142857,89.21000000000001,4.048285714285714,172.87,57.666,0.2799428571428571,14.758571428571427,1.89,2.056857142857143,112,4.127134385045092,7
839,669,45.5130388,10.19194189,2019-02-22,70,64.57142857142857,46.142857142857146,127.76833333333332,55.25666666666667,6.869571428571429,1.4921714285714285,3.804,S,0.000952434,0,99942.85714285714,11584285.714285716,81.45,91.74,98.77,2.3415714285714286,7.255,SW,983.3,11.81,9.032571428571428,1.8031428571428567,0.0042918571428571,92.75,4.1455714285714285,156.11999999999998,55.574,0.2878,14.744285714285716,1.911,2.0820000000000003,112,3.8531825054052127,8
840,669,45.5130388,10.19194189,2019-03-01,70,57.142857142857146,42.85714285714285,79.55857142857143,46.26857142857143,7.940142857142857,1.3266857142857145,3.028,S,0.09052257,0,98461.42857142857,9744142.857142856,81.69,93.65714285714286,99.35,2.162142857142857,6.909,W,1199.0,11.59,9.793714285714286,2.311428571428572,0.0042052857142857,99.36,4.185142857142857,147.52,54.181,0.2878,14.725714285714286,1.9320000000000004,2.107,112,3.780937598531884,9
841,669,45.5130388,10.19194189,2019-03-08,70,34.0,24.0,61.42714285714286,37.040000000000006,7.80357142857143,1.9510000000000003,5.823,SW,0.0298334699999999,0,98760.0,12227142.857142856,70.43,90.03857142857144,99.35,3.6721428571428567,9.84,W,2835.0,13.7,10.795714285714286,2.735857142857143,0.0040694285714285,108.56,4.16857142857143,143.5,52.828,0.2973142857142857,14.71428571428572,1.953,2.132142857142857,112,3.218875824868201,10
842,669,45.5130388,10.19194189,2019-03-15,70,33.57142857142857,26.571428571428573,38.82,30.826666666666664,8.717142857142857,1.4747571428571429,3.655,S,0.173472506,0,99048.57142857143,13977142.857142856,81.5,91.25428571428571,98.71,2.6518571428571427,6.501,S,1949.0,15.55,11.962857142857144,3.250714285714285,0.0039144285714285,120.6,4.1240000000000006,141.26,51.376000000000005,0.2989,14.7,1.9822857142857144,2.1694285714285715,112,3.316780039849572,11
843,669,45.5130388,10.19194189,2019-03-22,70,33.0,25.714285714285715,62.52,44.4,10.200142857142856,1.4532857142857143,3.839,S,0.029747202,0,99431.42857142857,16252857.142857144,71.49,88.43857142857144,98.71,2.1164285714285715,8.642,NE,2599.0,12.24,13.2,4.144285714285714,0.003793,136.01999999999998,4.079428571428571,139.61,50.021,0.3068285714285714,14.687142857142858,2.022,2.223,112,3.2851984677992734,12
844,669,45.5130388,10.19194189,2019-03-29,70,35.57142857142857,26.428571428571427,38.66666666666666,30.94333333333333,10.82042857142857,1.6788571428571426,4.336,S,0.453569682,0,98665.71428571428,13006857.142857144,79.03,91.71571428571428,98.67,2.615,9.139,E,1883.0,12.22,14.421428571428573,5.732142857142857,0.0037551428571428,155.68,4.063,137.33999999999995,48.944,0.31,14.674285714285714,2.0614285714285714,2.276428571428572,112,3.311585222972468,13
845,669,45.5130388,10.19194189,2019-04-05,70,30.0,21.714285714285715,39.428,30.172,10.691428571428572,1.2040000000000002,2.439,E,0.4287499999999999,0,97762.85714285714,11441000.0,86.2,94.85428571428572,99.24,2.1187142857142858,4.491,E,1360.0,14.96,15.647142857142857,8.713857142857142,0.0037787142857142,184.47,4.094428571428572,133.42,48.093,0.3147142857142856,14.66142857142857,2.101,2.3300000000000005,112,3.122994053164918,14
846,669,45.5130388,10.19194189,2019-04-12,70,27.142857142857142,21.714285714285715,34.58142857142857,25.737142857142857,10.602571428571428,1.4312857142857145,2.56,S,0.2323037,0,98911.42857142857,13517857.142857144,83.87,93.05142857142856,99.15,2.3437142857142854,6.01,E,1471.0,12.21,16.91714285714286,12.795714285714284,0.003851,221.01,4.159285714285715,128.31,47.305,0.321,14.644285714285711,2.144142857142857,2.3895714285714287,112,3.122994053164918,15
847,669,45.5130388,10.19194189,2019-04-19,70,20.857142857142858,16.285714285714285,20.335714285714285,17.05,13.249999999999998,1.8747142857142856,4.207,E,0.56424362,0,98914.28571428572,13661857.142857144,81.43,93.00428571428571,98.85,3.558428571428572,7.956,E,1948.0,11.89,18.17428571428572,16.64,0.0040354285714285,255.79,4.225428571428572,123.09,46.6,0.3241714285714286,14.624285714285715,2.208857142857142,2.488,112,2.849880396541428,16
848,669,45.5130388,10.19194189,2019-04-26,70,19.285714285714285,13.142857142857142,23.882857142857144,19.41714285714286,12.350857142857144,1.4722857142857142,2.769,W,0.425061,0,98470.0,17176000.0,80.09,92.9,99.29,2.731428571428571,5.266,W,2013.0,17.9,19.357142857142858,18.87857142857143,0.004401,278.98,4.261857142857143,118.92,46.003,0.3321,14.61285714285714,2.2772857142857146,2.5930000000000004,112,2.649209701079277,17
849,669,45.5130388,10.19194189,2019-05-03,70,17.142857142857142,12.857142857142858,24.278571428571432,19.893714285714285,11.355571428571428,1.2576142857142858,3.362,SE,0.655768,1,98064.28571428572,13679714.285714284,84.54,93.98142857142857,98.99,2.303285714285714,7.807,SE,2002.0,14.58,20.43285714285714,18.408571428571427,0.0051581428571428,282.5,4.248857142857143,116.31,45.462,0.3321,14.60142857142857,2.3455714285714286,2.698,112,2.6288008294480694,18
850,669,45.5130388,10.19194189,2019-05-10,70,19.714285714285715,14.857142857142858,32.537142857142854,23.698571428571427,12.428428571428572,1.2376428571428573,3.854,N,0.184968,0,98615.71428571428,12897571.42857143,86.64,93.75857142857144,99.31,2.249571428571428,6.031,NE,1511.0,13.36,21.42714285714285,15.62,0.0065045714285714,269.11,4.201285714285713,114.68,44.912,0.3416142857142857,14.590000000000002,2.4135714285714287,2.802285714285714,112,2.763620052257021,19
851,669,45.5130388,10.19194189,2019-05-17,70,21.5,17.4,30.615,23.450000000000003,14.252857142857144,1.3654285714285714,3.6,S,0.514564,0,98067.14285714286,13782714.285714284,87.68,95.59571428571428,99.49,2.332142857142857,4.762,W,1285.0,21.11,22.358571428571427,11.775714285714288,0.0081634285714285,248.15,4.140142857142857,113.91,44.504000000000005,0.3432,14.58,2.4714285714285715,2.8812857142857142,112,2.91235066461494,20
852,669,45.5130388,10.19194189,2019-05-24,70,21.33333333333333,15.666666666666666,31.093333333333334,22.58333333333333,15.894285714285717,1.1153714285714285,2.125,S,0.5305939999999999,1,98455.71428571428,14096714.285714284,88.39,95.75428571428571,99.55,1.877428571428572,4.49,E,1419.0,13.64,23.237142857142857,8.164857142857144,0.0098009999999999,229.3,4.084142857142856,113.91,44.42,0.3432,14.569999999999997,2.524857142857143,2.9484285714285714,112,2.8134107167600364,21
853,669,45.5130388,10.19194189,2019-05-31,70,31.0,21.0,24.775714285714287,20.662857142857145,19.95,1.1835714285714285,2.057,S,0.027724052,0,98765.71428571428,20061428.57142857,82.97,92.39285714285714,99.05,1.5468571428571427,3.732,NW,1500.0,13.41,24.092857142857145,5.940714285714286,0.0110342857142857,221.14,4.054428571428572,114.83,44.87800000000001,0.3494857142857143,14.562857142857144,2.578,3.015571428571429,112,3.091042453358316,22
854,669,45.5130388,10.19194189,2019-06-07,70,37.333333333333336,23.666666666666668,24.656666666666663,20.026666666666667,20.87857142857143,1.4382714285714286,4.014,SE,0.6772567,0,98628.57142857143,19627142.85714286,77.87,91.7,99.06,2.7325714285714287,6.63,E,1338.0,21.44,25.055714285714284,4.9465714285714295,0.0114442857142857,221.51,4.065571428571429,117.25,46.18600000000001,0.3542,14.56,2.631142857142857,3.0828571428571427,112,3.20545280453606,23
855,669,45.5130388,10.19194189,2019-06-14,70,24.8,16.6,25.074,20.998,22.295714285714286,1.3631428571428572,2.715,S,0.0152888,0,98601.42857142857,21162857.14285714,81.08,91.49,98.73,2.201285714285714,6.018,W,1520.0,13.34,25.99714285714285,4.5647142857142855,0.0116171428571428,224.96,4.0925714285714285,120.47,47.962,0.3542,14.55142857142857,2.676285714285714,3.139714285714286,112,2.8678989020441064,24
