IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
STA.IT0721A,44.63605,10.90473,2016-01-29,39,62.57142857142857,,0.7708142857142858,,,55.91571428571428,,8.681142857142856,1.327642857142857,4.803,NW,0.060575,1,100611.42857142857,5570571.428571428,78.77,95.54428571428572,99.56,2.677,7.927,NW,1009.0,26.32,6.0211428571428565,1.113657142857143,0.0036867142857142,66.732,4.602142857142857,127.9,26.471000000000004,144.8,30.748571428571427,1.6234285714285714,2.182714285714286,112,
STA.IT0721A,44.63605,10.90473,2016-02-05,39,35.857142857142854,,0.5881,,,56.72714285714285,,7.034857142857142,1.8430571428571427,6.371,NW,0.17835466,0,99714.28571428572,7105000.0,73.38,93.67428571428572,99.59,3.856428571428571,11.85,W,2030.0,22.45,6.222,2.2302857142857144,0.002721,74.66,4.652,119.04,25.202000000000005,144.14285714285714,30.648571428571422,1.6252857142857142,2.184857142857143,112,
STA.IT0721A,44.63605,10.90473,2016-02-12,39,28.285714285714285,,0.4821428571428571,,,46.54142857142857,,6.195999999999999,1.4790142857142858,3.095,SE,0.809757,1,99137.14285714286,4742285.714285715,87.45,97.12142857142858,99.9,3.516142857142857,7.893,SE,1019.0,31.71,6.420428571428571,3.741142857142857,0.0023061428571428,84.60999999999999,4.703857142857143,104.8,23.12,143.5,30.548571428571428,1.631857142857143,2.1912857142857143,112,
STA.IT0721A,44.63605,10.90473,2016-02-19,39,34.857142857142854,,0.5434571428571429,,,55.28571428571429,,8.229571428571429,1.4544285714285714,3.682,NW,0.083895,1,100012.85714285714,7678714.285714285,81.4,95.2242857142857,99.17,3.3821428571428567,6.824,NW,1261.0,26.43,6.627571428571429,5.364142857142857,0.0021387142857142,95.29,4.755571428571428,90.73,20.926,142.82857142857145,30.45285714285714,1.667714285714286,2.2238571428571428,112,
STA.IT0721A,44.63605,10.90473,2016-02-26,39,21.857142857142858,,0.4303571428571429,,,42.85714285714285,,8.268857142857145,2.472857142857143,7.026,E,1.2630180000000002,1,98950.0,6124571.428571428,83.88,96.26857142857143,99.8,5.406142857142858,14.05,E,1796.0,27.97,6.855,6.820142857142857,0.0020877142857142,105.47,4.805428571428571,82.35,19.337,142.21428571428572,30.36,1.7085714285714286,2.260857142857143,112,
STA.IT0721A,44.63605,10.90473,2016-03-04,39,23.285714285714285,,0.4488142857142857,,,46.99285714285714,,6.268571428571429,1.5435,4.495,W,0.57806,1,98850.0,8136142.857142857,78.88,95.14857142857144,99.52,3.0975714285714284,8.88,SW,1554.0,17.57,7.103428571428572,8.142571428571427,0.002038,115.75,4.857142857142857,80.21000000000001,18.577,141.62857142857143,30.267142857142854,1.749285714285714,2.297857142857143,112,
STA.IT0721A,44.63605,10.90473,2016-03-11,39,27.142857142857142,,0.4386857142857142,,,45.04142857142857,,7.647428571428572,2.281571428571428,6.04,E,0.238732,0,100400.0,8240428.571428572,84.09,93.06285714285715,98.73,4.570714285714287,10.49,E,1794.0,18.73,7.364857142857143,9.509714285714283,0.0019642857142857,126.99,4.913857142857142,79.32,18.2,141.05714285714288,30.18428571428572,1.7917142857142854,2.3359999999999994,112,
STA.IT0721A,44.63605,10.90473,2016-03-18,39,28.428571428571427,,0.4381,,,54.56,,9.414714285714284,1.7074285714285715,7.082,NW,0.0548295409999999,0,99512.85714285714,12463428.57142857,81.66,92.71571428571428,99.91,3.438,10.32,W,2406.0,22.15,7.645285714285714,10.667142857142858,0.0018914285714285,137.17000000000002,4.964571428571428,78.91000000000001,18.016,140.54285714285714,30.09857142857143,1.8517142857142856,2.390285714285714,112,
STA.IT0721A,44.63605,10.90473,2016-03-25,39,31.428571428571427,,0.3839285714285714,,,45.98285714285714,,11.874285714285714,1.474714285714286,3.616,N,0.00547774,0,99942.85714285714,13952285.714285716,81.97,91.95285714285714,98.53,2.803142857142857,6.268,NW,1694.0,18.65,7.952428571428571,11.328571428571427,0.0018462857142857,144.03,4.998714285714286,78.66000000000001,17.871,140.02857142857144,30.015714285714285,1.9167142857142856,2.4490000000000003,112,
STA.IT0721A,44.63605,10.90473,2016-04-01,39,42.285714285714285,,0.3636857142857143,,,37.95,,14.325714285714286,1.5005714285714284,3.307,E,0.0307348,0,99757.14285714286,14296571.42857143,86.86,94.78714285714284,99.85,2.708428571428571,5.807,E,1059.0,16.64,8.29657142857143,11.184285714285712,0.001845,145.28,5.010142857142857,78.07,17.628,139.54285714285714,29.94,1.9818571428571428,2.507714285714286,112,
